GeoCode,BuildingType,NumberOfFloors,YearBuilt,BuildingCount
4216,SingleFamily,10Floors,1919andBefore,0
4216,SingleFamily,11to12Floors,1919andBefore,0
4216,SingleFamily,13PlusFloors,1919andBefore,0
4216,SingleFamily,Unknown,1919andBefore,29
4216,MultiDwelling,1Floor,1919andBefore,6
4216,MultiDwelling,2Floors,1919andBefore,82
4216,MultiDwelling,3Floors,1919andBefore,24
4216,MultiDwelling,4Floors,1919andBefore,0
4216,MultiDwelling,5Floors,1919andBefore,0
4216,MultiDwelling,6Floors,1919andBefore,0
4216,MultiDwelling,7Floors,1919andBefore,0
4216,MultiDwelling,8Floors,1919andBefore,0
4216,MultiDwelling,9Floors,1919andBefore,0
4216,MultiDwelling,10Floors,1919andBefore,0
4216,MultiDwelling,11to12Floors,1919andBefore,0
4216,MultiDwelling,13PlusFloors,1919andBefore,0
4216,MultiDwelling,Unknown,1919andBefore,0
4216,NonResidential,1Floor,1919andBefore,3
4216,NonResidential,2Floors,1919andBefore,11
4216,NonResidential,3Floors,1919andBefore,8
4216,NonResidential,4Floors,1919andBefore,3
4216,NonResidential,5Floors,1919andBefore,0
4216,NonResidential,6Floors,1919andBefore,0
4216,NonResidential,7Floors,1919andBefore,0
4216,NonResidential,8Floors,1919andBefore,0
4216,NonResidential,9Floors,1919andBefore,0
4216,NonResidential,10Floors,1919andBefore,0
4216,NonResidential,11to12Floors,1919andBefore,0
4216,NonResidential,13PlusFloors,1919andBefore,0
4216,NonResidential,Unknown,1919andBefore,0
4216,SingleFamily,1Floor,1920to1945,461
4216,SingleFamily,2Floors,1920to1945,426
4216,SingleFamily,3Floors,1920to1945,22
4216,SingleFamily,4Floors,1920to1945,0
4216,SingleFamily,5Floors,1920to1945,0
4216,SingleFamily,6Floors,1920to1945,0
4216,SingleFamily,7Floors,1920to1945,0
4216,SingleFamily,8Floors,1920to1945,0
4216,SingleFamily,9Floors,1920to1945,0
4216,SingleFamily,10Floors,1920to1945,0
4216,SingleFamily,11to12Floors,1920to1945,0
4216,SingleFamily,13PlusFloors,1920to1945,0
4216,SingleFamily,Unknown,1920to1945,35
4216,MultiDwelling,1Floor,1920to1945,4
4216,MultiDwelling,2Floors,1920to1945,32
4216,MultiDwelling,3Floors,1920to1945,24
4216,MultiDwelling,4Floors,1920to1945,3
4216,MultiDwelling,5Floors,1920to1945,5
4216,MultiDwelling,6Floors,1920to1945,0
4216,MultiDwelling,7Floors,1920to1945,0
4216,MultiDwelling,8Floors,1920to1945,0
4216,MultiDwelling,9Floors,1920to1945,0
4216,MultiDwelling,10Floors,1920to1945,0
4216,MultiDwelling,11to12Floors,1920to1945,0
4216,MultiDwelling,13PlusFloors,1920to1945,0
4216,MultiDwelling,Unknown,1920to1945,1
4216,NonResidential,1Floor,1920to1945,3
4216,NonResidential,2Floors,1920to1945,4
4216,NonResidential,3Floors,1920to1945,1
4216,NonResidential,4Floors,1920to1945,1
4216,NonResidential,5Floors,1920to1945,0
4216,NonResidential,6Floors,1920to1945,0
4216,NonResidential,7Floors,1920to1945,0
4216,NonResidential,8Floors,1920to1945,0
4216,NonResidential,9Floors,1920to1945,0
4216,NonResidential,10Floors,1920to1945,0
4216,NonResidential,11to12Floors,1920to1945,0
4216,NonResidential,13PlusFloors,1920to1945,0
4216,NonResidential,Unknown,1920to1945,0
4216,SingleFamily,1Floor,1946to1960,63
4216,SingleFamily,2Floors,1946to1960,24
4216,SingleFamily,3Floors,1946to1960,1
4216,SingleFamily,4Floors,1946to1960,0
4216,SingleFamily,5Floors,1946to1960,0
4216,SingleFamily,6Floors,1946to1960,0
4216,SingleFamily,7Floors,1946to1960,0
4216,SingleFamily,8Floors,1946to1960,0
4216,SingleFamily,9Floors,1946to1960,0
4216,SingleFamily,10Floors,1946to1960,0
4216,SingleFamily,11to12Floors,1946to1960,0
4216,SingleFamily,13PlusFloors,1946to1960,0
4216,SingleFamily,Unknown,1946to1960,9
4216,MultiDwelling,1Floor,1946to1960,2
4216,MultiDwelling,2Floors,1946to1960,43
4216,MultiDwelling,3Floors,1946to1960,39
4216,MultiDwelling,4Floors,1946to1960,6
4216,MultiDwelling,5Floors,1946to1960,0
4216,MultiDwelling,6Floors,1946to1960,0
4216,MultiDwelling,7Floors,1946to1960,0
4216,MultiDwelling,8Floors,1946to1960,0
4216,MultiDwelling,9Floors,1946to1960,0
4216,MultiDwelling,10Floors,1946to1960,0
4216,MultiDwelling,11to12Floors,1946to1960,0
4216,MultiDwelling,13PlusFloors,1946to1960,0
4216,MultiDwelling,Unknown,1946to1960,2
4216,NonResidential,1Floor,1946to1960,0
4216,NonResidential,2Floors,1946to1960,2
4216,NonResidential,3Floors,1946to1960,0
4216,NonResidential,4Floors,1946to1960,0
4216,NonResidential,5Floors,1946to1960,0
4216,NonResidential,6Floors,1946to1960,0
4216,NonResidential,7Floors,1946to1960,0
4216,NonResidential,8Floors,1946to1960,0
4216,NonResidential,9Floors,1946to1960,0
4216,NonResidential,10Floors,1946to1960,0
4216,NonResidential,11to12Floors,1946to1960,0
4216,NonResidential,13PlusFloors,1946to1960,0
4216,NonResidential,Unknown,1946to1960,0
4216,SingleFamily,1Floor,1961to1970,83
4216,SingleFamily,2Floors,1961to1970,45
4216,SingleFamily,3Floors,1961to1970,4
4216,SingleFamily,4Floors,1961to1970,0
4216,SingleFamily,5Floors,1961to1970,0
4216,SingleFamily,6Floors,1961to1970,0
4216,SingleFamily,7Floors,1961to1970,0
4216,SingleFamily,8Floors,1961to1970,0
4216,SingleFamily,9Floors,1961to1970,0
4216,SingleFamily,10Floors,1961to1970,0
4216,SingleFamily,11to12Floors,1961to1970,0
4216,SingleFamily,13PlusFloors,1961to1970,0
4216,SingleFamily,Unknown,1961to1970,4
4216,MultiDwelling,1Floor,1961to1970,2
4216,MultiDwelling,2Floors,1961to1970,23
4216,MultiDwelling,3Floors,1961to1970,13
4216,MultiDwelling,4Floors,1961to1970,68
4216,MultiDwelling,5Floors,1961to1970,2
4216,MultiDwelling,6Floors,1961to1970,0
4216,MultiDwelling,7Floors,1961to1970,1
4216,MultiDwelling,8Floors,1961to1970,4
4216,MultiDwelling,9Floors,1961to1970,0
4216,MultiDwelling,10Floors,1961to1970,0
4216,MultiDwelling,11to12Floors,1961to1970,1
4216,MultiDwelling,13PlusFloors,1961to1970,0
4216,MultiDwelling,Unknown,1961to1970,6
4216,NonResidential,1Floor,1961to1970,0
4216,NonResidential,2Floors,1961to1970,0
4216,NonResidential,3Floors,1961to1970,0
4216,NonResidential,4Floors,1961to1970,0
4216,NonResidential,5Floors,1961to1970,1
4216,NonResidential,6Floors,1961to1970,0
4216,NonResidential,7Floors,1961to1970,0
4216,NonResidential,8Floors,1961to1970,0
4216,NonResidential,9Floors,1961to1970,0
4216,NonResidential,10Floors,1961to1970,0
4216,NonResidential,11to12Floors,1961to1970,0
4216,NonResidential,13PlusFloors,1961to1970,0
4216,NonResidential,Unknown,1961to1970,0
4216,SingleFamily,1Floor,1971to1980,161
4216,SingleFamily,2Floors,1971to1980,218
4216,SingleFamily,3Floors,1971to1980,8
4216,SingleFamily,4Floors,1971to1980,0
4216,SingleFamily,5Floors,1971to1980,0
4216,SingleFamily,6Floors,1971to1980,0
4216,SingleFamily,7Floors,1971to1980,0
4216,SingleFamily,8Floors,1971to1980,0
4216,SingleFamily,9Floors,1971to1980,0
4216,SingleFamily,10Floors,1971to1980,0
4216,SingleFamily,11to12Floors,1971to1980,0
4216,SingleFamily,13PlusFloors,1971to1980,0
4216,SingleFamily,Unknown,1971to1980,6
4216,MultiDwelling,1Floor,1971to1980,2
4216,MultiDwelling,2Floors,1971to1980,27
4216,MultiDwelling,3Floors,1971to1980,38
4216,MultiDwelling,4Floors,1971to1980,85
4216,MultiDwelling,5Floors,1971to1980,14
4216,MultiDwelling,6Floors,1971to1980,15
4216,MultiDwelling,7Floors,1971to1980,0
4216,MultiDwelling,8Floors,1971to1980,10
4216,MultiDwelling,9Floors,1971to1980,1
4216,MultiDwelling,10Floors,1971to1980,0
4216,MultiDwelling,11to12Floors,1971to1980,0
4216,MultiDwelling,13PlusFloors,1971to1980,0
4216,MultiDwelling,Unknown,1971to1980,14
4216,NonResidential,1Floor,1971to1980,1
4216,NonResidential,2Floors,1971to1980,1
4216,NonResidential,3Floors,1971to1980,1
4216,NonResidential,4Floors,1971to1980,0
4216,NonResidential,5Floors,1971to1980,0
4216,NonResidential,6Floors,1971to1980,0
4216,NonResidential,7Floors,1971to1980,0
4216,NonResidential,8Floors,1971to1980,0
4216,NonResidential,9Floors,1971to1980,0
4216,NonResidential,10Floors,1971to1980,0
4216,NonResidential,11to12Floors,1971to1980,0
4216,NonResidential,13PlusFloors,1971to1980,0
4216,NonResidential,Unknown,1971to1980,0
4216,SingleFamily,1Floor,1981to1990,114
4216,SingleFamily,2Floors,1981to1990,181
4216,SingleFamily,3Floors,1981to1990,13
4216,SingleFamily,4Floors,1981to1990,0
4216,SingleFamily,5Floors,1981to1990,0
4216,SingleFamily,6Floors,1981to1990,0
4216,SingleFamily,7Floors,1981to1990,0
4216,SingleFamily,8Floors,1981to1990,0
4216,SingleFamily,9Floors,1981to1990,0
4216,SingleFamily,10Floors,1981to1990,0
4216,SingleFamily,11to12Floors,1981to1990,0
4216,SingleFamily,13PlusFloors,1981to1990,0
4216,SingleFamily,Unknown,1981to1990,8
4216,MultiDwelling,1Floor,1981to1990,1
4216,MultiDwelling,2Floors,1981to1990,4
4216,MultiDwelling,3Floors,1981to1990,19
4216,MultiDwelling,4Floors,1981to1990,13
4216,MultiDwelling,5Floors,1981to1990,8
4216,MultiDwelling,6Floors,1981to1990,6
4216,MultiDwelling,7Floors,1981to1990,3
4216,MultiDwelling,8Floors,1981to1990,18
4216,MultiDwelling,9Floors,1981to1990,0
4216,MultiDwelling,10Floors,1981to1990,0
4216,MultiDwelling,11to12Floors,1981to1990,0
4216,MultiDwelling,13PlusFloors,1981to1990,0
4216,MultiDwelling,Unknown,1981to1990,21
4216,NonResidential,1Floor,1981to1990,1
4216,NonResidential,2Floors,1981to1990,0
4216,NonResidential,3Floors,1981to1990,0
4216,NonResidential,4Floors,1981to1990,0
4216,NonResidential,5Floors,1981to1990,0
4216,NonResidential,6Floors,1981to1990,0
4216,NonResidential,7Floors,1981to1990,0
4216,NonResidential,8Floors,1981to1990,0
4216,NonResidential,9Floors,1981to1990,0
4216,NonResidential,10Floors,1981to1990,0
4216,NonResidential,11to12Floors,1981to1990,0
4216,NonResidential,13PlusFloors,1981to1990,0
4216,NonResidential,Unknown,1981to1990,0
4216,SingleFamily,1Floor,1991to2000,140
4216,SingleFamily,2Floors,1991to2000,219
4216,SingleFamily,3Floors,1991to2000,27
4216,SingleFamily,4Floors,1991to2000,0
4216,SingleFamily,5Floors,1991to2000,0
4216,SingleFamily,6Floors,1991to2000,0
4216,SingleFamily,7Floors,1991to2000,0
4216,SingleFamily,8Floors,1991to2000,0
4216,SingleFamily,9Floors,1991to2000,0
4216,SingleFamily,10Floors,1991to2000,0
4216,SingleFamily,11to12Floors,1991to2000,0
4216,SingleFamily,13PlusFloors,1991to2000,0
4216,SingleFamily,Unknown,1991to2000,12
4216,MultiDwelling,1Floor,1991to2000,2
4216,MultiDwelling,2Floors,1991to2000,14
4216,MultiDwelling,3Floors,1991to2000,9
4216,MultiDwelling,4Floors,1991to2000,0
4216,MultiDwelling,5Floors,1991to2000,0
4216,MultiDwelling,6Floors,1991to2000,0
4216,MultiDwelling,7Floors,1991to2000,3
4216,MultiDwelling,8Floors,1991to2000,3
4216,MultiDwelling,9Floors,1991to2000,5
4216,MultiDwelling,10Floors,1991to2000,0
4216,MultiDwelling,11to12Floors,1991to2000,0
4216,MultiDwelling,13PlusFloors,1991to2000,0
4216,MultiDwelling,Unknown,1991to2000,8
4216,NonResidential,1Floor,1991to2000,1
4216,NonResidential,2Floors,1991to2000,2
4216,NonResidential,3Floors,1991to2000,1
4216,NonResidential,4Floors,1991to2000,2
4216,NonResidential,5Floors,1991to2000,0
4216,NonResidential,6Floors,1991to2000,0
4216,NonResidential,7Floors,1991to2000,0
4216,NonResidential,8Floors,1991to2000,0
4216,NonResidential,9Floors,1991to2000,0
4216,NonResidential,10Floors,1991to2000,0
4216,NonResidential,11to12Floors,1991to2000,0
4216,NonResidential,13PlusFloors,1991to2000,0
4216,NonResidential,Unknown,1991to2000,0
4216,SingleFamily,1Floor,2001to2011,191
4216,SingleFamily,2Floors,2001to2011,127
4216,SingleFamily,3Floors,2001to2011,17
4216,SingleFamily,4Floors,2001to2011,0
4216,SingleFamily,5Floors,2001to2011,0
4216,SingleFamily,6Floors,2001to2011,0
4216,SingleFamily,7Floors,2001to2011,0
4216,SingleFamily,8Floors,2001to2011,0
4216,SingleFamily,9Floors,2001to2011,0
4216,SingleFamily,10Floors,2001to2011,0
4216,SingleFamily,11to12Floors,2001to2011,0
4216,SingleFamily,13PlusFloors,2001to2011,0
4216,SingleFamily,Unknown,2001to2011,16
4216,MultiDwelling,1Floor,2001to2011,3
4216,MultiDwelling,2Floors,2001to2011,15
4216,MultiDwelling,3Floors,2001to2011,7
4216,MultiDwelling,4Floors,2001to2011,3
4216,MultiDwelling,5Floors,2001to2011,0
4216,MultiDwelling,6Floors,2001to2011,4
4216,MultiDwelling,7Floors,2001to2011,0
4216,MultiDwelling,8Floors,2001to2011,1
4216,MultiDwelling,9Floors,2001to2011,0
4216,MultiDwelling,10Floors,2001to2011,0
4216,MultiDwelling,11to12Floors,2001to2011,0
4216,MultiDwelling,13PlusFloors,2001to2011,0
4216,MultiDwelling,Unknown,2001to2011,1
4216,NonResidential,1Floor,2001to2011,0
4216,NonResidential,2Floors,2001to2011,1
4216,NonResidential,3Floors,2001to2011,0
4216,NonResidential,4Floors,2001to2011,2
4216,NonResidential,5Floors,2001to2011,0
4216,NonResidential,6Floors,2001to2011,1
4216,NonResidential,7Floors,2001to2011,0
4216,NonResidential,8Floors,2001to2011,0
4216,NonResidential,9Floors,2001to2011,0
4216,NonResidential,10Floors,2001to2011,0
4216,NonResidential,11to12Floors,2001to2011,0
4216,NonResidential,13PlusFloors,2001to2011,0
4216,NonResidential,Unknown,2001to2011,0
4216,SingleFamily,1Floor,Unknown,21
4216,SingleFamily,2Floors,Unknown,9
4216,SingleFamily,3Floors,Unknown,0
4216,SingleFamily,4Floors,Unknown,0
4216,SingleFamily,5Floors,Unknown,0
4216,SingleFamily,6Floors,Unknown,0
4216,SingleFamily,7Floors,Unknown,0
4216,SingleFamily,8Floors,Unknown,0
4216,SingleFamily,9Floors,Unknown,0
4216,SingleFamily,10Floors,Unknown,0
4216,SingleFamily,11to12Floors,Unknown,0
4216,SingleFamily,13PlusFloors,Unknown,0
4216,SingleFamily,Unknown,Unknown,76
4216,MultiDwelling,1Floor,Unknown,1
4216,MultiDwelling,2Floors,Unknown,4
4216,MultiDwelling,3Floors,Unknown,2
4216,MultiDwelling,4Floors,Unknown,2
4216,MultiDwelling,5Floors,Unknown,2
4216,MultiDwelling,6Floors,Unknown,0
4216,MultiDwelling,7Floors,Unknown,0
4216,MultiDwelling,8Floors,Unknown,0
4216,MultiDwelling,9Floors,Unknown,0
4216,MultiDwelling,10Floors,Unknown,0
4216,MultiDwelling,11to12Floors,Unknown,0
4216,MultiDwelling,13PlusFloors,Unknown,0
4216,MultiDwelling,Unknown,Unknown,18
4216,NonResidential,1Floor,Unknown,0
4216,NonResidential,2Floors,Unknown,1
4216,NonResidential,3Floors,Unknown,0
4216,NonResidential,4Floors,Unknown,0
4216,NonResidential,5Floors,Unknown,0
4216,NonResidential,6Floors,Unknown,0
4216,NonResidential,7Floors,Unknown,0
4216,NonResidential,8Floors,Unknown,0
4216,NonResidential,9Floors,Unknown,0
4216,NonResidential,10Floors,Unknown,0
4216,NonResidential,11to12Floors,Unknown,0
4216,NonResidential,13PlusFloors,Unknown,0
4216,NonResidential,Unknown,Unknown,40
5101,SingleFamily,1Floor,1919andBefore,556
5101,SingleFamily,2Floors,1919andBefore,1576
5101,SingleFamily,3Floors,1919andBefore,114
5101,SingleFamily,4Floors,1919andBefore,0
5101,SingleFamily,5Floors,1919andBefore,0
5101,SingleFamily,6Floors,1919andBefore,0
5101,SingleFamily,7Floors,1919andBefore,0
5101,SingleFamily,8Floors,1919andBefore,0
5101,SingleFamily,9Floors,1919andBefore,0
5101,SingleFamily,10Floors,1919andBefore,0
5101,SingleFamily,11to12Floors,1919andBefore,0
5101,SingleFamily,13PlusFloors,1919andBefore,0
5101,SingleFamily,Unknown,1919andBefore,57
5101,MultiDwelling,1Floor,1919andBefore,9
5101,MultiDwelling,2Floors,1919andBefore,81
5101,MultiDwelling,3Floors,1919andBefore,63
5101,MultiDwelling,4Floors,1919andBefore,14
5101,MultiDwelling,5Floors,1919andBefore,0
5101,MultiDwelling,6Floors,1919andBefore,0
5101,MultiDwelling,7Floors,1919andBefore,0
5101,MultiDwelling,8Floors,1919andBefore,0
5101,MultiDwelling,9Floors,1919andBefore,0
5101,MultiDwelling,10Floors,1919andBefore,0
5101,MultiDwelling,11to12Floors,1919andBefore,0
5101,MultiDwelling,13PlusFloors,1919andBefore,0
5101,MultiDwelling,Unknown,1919andBefore,3
5101,NonResidential,1Floor,1919andBefore,5
5101,NonResidential,2Floors,1919andBefore,22
5101,NonResidential,3Floors,1919andBefore,7
5101,NonResidential,4Floors,1919andBefore,5
5101,NonResidential,5Floors,1919andBefore,0
5101,NonResidential,6Floors,1919andBefore,0
5101,NonResidential,7Floors,1919andBefore,1
5101,NonResidential,8Floors,1919andBefore,4
5101,NonResidential,9Floors,1919andBefore,0
5101,NonResidential,10Floors,1919andBefore,0
5101,NonResidential,11to12Floors,1919andBefore,0
5101,NonResidential,13PlusFloors,1919andBefore,0
5101,NonResidential,Unknown,1919andBefore,1
5101,SingleFamily,1Floor,1920to1945,302
5101,SingleFamily,2Floors,1920to1945,1317
5101,SingleFamily,3Floors,1920to1945,98
5101,SingleFamily,4Floors,1920to1945,0
5101,SingleFamily,5Floors,1920to1945,0
5101,SingleFamily,6Floors,1920to1945,0
5101,SingleFamily,7Floors,1920to1945,0
5101,SingleFamily,8Floors,1920to1945,0
5101,SingleFamily,9Floors,1920to1945,0
5101,SingleFamily,10Floors,1920to1945,0
5101,SingleFamily,11to12Floors,1920to1945,0
5101,SingleFamily,13PlusFloors,1920to1945,0
5101,SingleFamily,Unknown,1920to1945,30
5101,MultiDwelling,1Floor,1920to1945,0
5101,MultiDwelling,2Floors,1920to1945,54
5101,MultiDwelling,3Floors,1920to1945,52
5101,MultiDwelling,4Floors,1920to1945,20
5101,MultiDwelling,5Floors,1920to1945,1
5101,MultiDwelling,6Floors,1920to1945,0
5101,MultiDwelling,7Floors,1920to1945,0
5101,MultiDwelling,8Floors,1920to1945,0
5101,MultiDwelling,9Floors,1920to1945,0
5101,MultiDwelling,10Floors,1920to1945,0
5101,MultiDwelling,11to12Floors,1920to1945,0
5101,MultiDwelling,13PlusFloors,1920to1945,0
5101,MultiDwelling,Unknown,1920to1945,2
5101,NonResidential,1Floor,1920to1945,2
5101,NonResidential,2Floors,1920to1945,8
5101,NonResidential,3Floors,1920to1945,1
5101,NonResidential,4Floors,1920to1945,4
5101,NonResidential,5Floors,1920to1945,0
5101,NonResidential,6Floors,1920to1945,0
5101,NonResidential,7Floors,1920to1945,0
5101,NonResidential,8Floors,1920to1945,0
5101,NonResidential,9Floors,1920to1945,0
5101,NonResidential,10Floors,1920to1945,0
5101,NonResidential,11to12Floors,1920to1945,1
5101,NonResidential,13PlusFloors,1920to1945,1
5101,NonResidential,Unknown,1920to1945,0
5101,SingleFamily,1Floor,1946to1960,60
5101,SingleFamily,2Floors,1946to1960,116
5101,SingleFamily,3Floors,1946to1960,7
5101,SingleFamily,4Floors,1946to1960,0
5101,SingleFamily,5Floors,1946to1960,0
5101,SingleFamily,6Floors,1946to1960,0
5101,SingleFamily,7Floors,1946to1960,0
5101,SingleFamily,8Floors,1946to1960,0
5101,SingleFamily,9Floors,1946to1960,0
5101,SingleFamily,10Floors,1946to1960,0
5101,SingleFamily,11to12Floors,1946to1960,0
5101,SingleFamily,13PlusFloors,1946to1960,0
5101,SingleFamily,Unknown,1946to1960,5
5101,MultiDwelling,1Floor,1946to1960,5
5101,MultiDwelling,2Floors,1946to1960,39
5101,MultiDwelling,3Floors,1946to1960,84
5101,MultiDwelling,4Floors,1946to1960,11
5101,MultiDwelling,5Floors,1946to1960,0
5101,MultiDwelling,6Floors,1946to1960,0
5101,MultiDwelling,7Floors,1946to1960,0
5101,MultiDwelling,8Floors,1946to1960,0
5101,MultiDwelling,9Floors,1946to1960,0
5101,MultiDwelling,10Floors,1946to1960,0
5101,MultiDwelling,11to12Floors,1946to1960,0
5101,MultiDwelling,13PlusFloors,1946to1960,0
5101,MultiDwelling,Unknown,1946to1960,3
5101,NonResidential,1Floor,1946to1960,2
5101,NonResidential,2Floors,1946to1960,1
5101,NonResidential,3Floors,1946to1960,2
5101,NonResidential,4Floors,1946to1960,0
5101,NonResidential,5Floors,1946to1960,0
5101,NonResidential,6Floors,1946to1960,0
5101,NonResidential,7Floors,1946to1960,0
5101,NonResidential,8Floors,1946to1960,0
5101,NonResidential,9Floors,1946to1960,0
5101,NonResidential,10Floors,1946to1960,0
5101,NonResidential,11to12Floors,1946to1960,0
5101,NonResidential,13PlusFloors,1946to1960,0
5101,NonResidential,Unknown,1946to1960,0
5101,SingleFamily,1Floor,1961to1970,91
5101,SingleFamily,2Floors,1961to1970,184
5101,SingleFamily,3Floors,1961to1970,6
5101,SingleFamily,4Floors,1961to1970,0
5101,SingleFamily,5Floors,1961to1970,0
5101,SingleFamily,6Floors,1961to1970,0
5101,SingleFamily,7Floors,1961to1970,0
5101,SingleFamily,8Floors,1961to1970,0
5101,SingleFamily,9Floors,1961to1970,0
5101,SingleFamily,10Floors,1961to1970,0
5101,SingleFamily,11to12Floors,1961to1970,0
5101,SingleFamily,13PlusFloors,1961to1970,0
5101,SingleFamily,Unknown,1961to1970,8
5101,MultiDwelling,1Floor,1961to1970,1
5101,MultiDwelling,2Floors,1961to1970,34
5101,MultiDwelling,3Floors,1961to1970,106
5101,MultiDwelling,4Floors,1961to1970,45
5101,MultiDwelling,5Floors,1961to1970,8
5101,MultiDwelling,6Floors,1961to1970,0
5101,MultiDwelling,7Floors,1961to1970,2
5101,MultiDwelling,8Floors,1961to1970,14
5101,MultiDwelling,9Floors,1961to1970,0
5101,MultiDwelling,10Floors,1961to1970,0
5101,MultiDwelling,11to12Floors,1961to1970,1
5101,MultiDwelling,13PlusFloors,1961to1970,3
5101,MultiDwelling,Unknown,1961to1970,1
5101,NonResidential,1Floor,1961to1970,1
5101,NonResidential,2Floors,1961to1970,2
5101,NonResidential,3Floors,1961to1970,0
5101,NonResidential,4Floors,1961to1970,1
5101,NonResidential,5Floors,1961to1970,1
5101,NonResidential,6Floors,1961to1970,0
5101,NonResidential,7Floors,1961to1970,0
5101,NonResidential,8Floors,1961to1970,0
5101,NonResidential,9Floors,1961to1970,0
5101,NonResidential,10Floors,1961to1970,1
5101,NonResidential,11to12Floors,1961to1970,0
5101,NonResidential,13PlusFloors,1961to1970,0
5101,NonResidential,Unknown,1961to1970,0
5101,SingleFamily,1Floor,1971to1980,217
5101,SingleFamily,2Floors,1971to1980,748
