AREA,ReturnPeriod,AGG_RES_GU,AGG_RES_BLDG_GU,AGG_RES_CONT_GU,AGG_COM_GU,AGG_Com_Bldg_GU,AGG_Com_Cont_GU,AGG_IND_GU,AGG_Ind_Bldg_GU,AGG_Ind_Cont_GU,AGG_COMTOTAL_GU,AGG_AGR_GU,AGG_AUTO_GU,AGG_TOTAL_GU,AGG_RES_GR,AGG_RES_BLDG_GR,AGG_RES_CONT_GR,AGG_COM_GR,AGG_IND_GR,AGG_COMTOTAL_GR,AGG_AGR_GR,AGG_AUTO_GR,AGG_TOTAL_GR,AGG_RES_INS,AGG_RES_BLDG_INS,AGG_RES_CONT_INS,AGG_COM_INS,AGG_IND_INS,AGG_COMTOTAL_INS,AGG_AGR_INS,AGG_AUTO_INS,AGG_TOTAL_INS
CZE_33,2,974108.1444,615183.5522,358185.5377,934344.6401,532626.5455,339515.9766,681685.5573,250371.9645,284901.0151,1623057.772,53306.12748,36255.89286,2726205.812,957484.7095,610704.1947,348755.6869,813402.4849,589245.0873,1408394.257,52141.34002,23347.11801,2486605.741,0,0,0,0,0,0,0,0,0
CZE_33,5,4405392.48,2796224.172,1615503.718,3460483.347,1987338.327,1251495.833,2305467.941,856783.2284,965249.0295,5944889.219,982367.7409,99007.44624,11674927.87,4356368.816,2780305.609,1586106.428,3092199.3,2028199.737,5281258.154,976043.6301,64183.32127,10943756.97,291605.9735,184211.4502,107879.4204,978028.9425,698835.4539,1673655.006,78606.76562,26987.85692,2163770.262
CZE_33,10,9403701.848,5951331.238,3414044.438,7186164.542,4135108.149,2561154.471,6896585.117,2677434.055,2836088.74,13594071.45,2905177.419,140390.9526,25701457.84,9316135.859,5918337.659,3366837.504,6540282.108,6334911.257,12391497.67,2895711.43,93918.66587,24367696.22,697877.722,438679.848,258285.232,2379882.847,1598729.333,4115589.535,789449.0638,52977.51543,5749531.026
CZE_33,20,15085900.54,9602665.24,5461633.824,11285704.94,6490994.169,4034072.448,10584019.82,4041470.577,4402198.807,21811936.15,4980159.41,180293.7703,40976096.64,14939332.06,9571967.654,5369710.44,10359742.77,9753559.204,20094994.09,4965566.929,122018.9046,39273988.13,1317796.393,831823.1589,483036.9604,4315915.445,4031505.49,8132458.433,2136617.138,75344.79364,11272943.35
CZE_33,40,20960473.35,13416492.08,7592213.123,15294392.39,8735115.005,5606456.648,12826994.69,4885010.989,5460368.042,27897962.95,6869478.377,220755.9634,56145372.74,20797332.66,13356568.46,7483086.622,14227418.02,12084588.79,25938368.07,6855470.7,148514.7512,53885244.01,2073140.795,1309646.608,772600.7127,6647525.827,5920537.037,12313283.28,3623731.055,96126.46547,18024763.86
CZE_33,50,22611248.27,14445029.89,8236547.915,17073368.57,9708321.815,6097763.519,13826702.83,5246308.287,5831671.107,30489660.1,7297482.562,233427.6127,60276954.76,22398700.82,14385863.52,8127398.268,15798824.76,12875449.02,28045310.7,7282992.301,157976.1285,57894390.45,2340964.807,1468722.231,874049.4286,7420076.191,6363382.894,13818328.66,4191091.729,102944.8133,20162035.71
CZE_33,100,27630965.67,17705847.55,9980747.192,21249886.79,12090105.68,7758992.131,16778672.52,6353375.272,7176520.847,38033778.33,8791586.794,275738.7906,73111738.93,27493208.29,17658411.25,9898035.752,19717470.8,15631019.08,35636972.58,8770407.794,191293.0614,69939261.6,3271835.652,2046753.905,1222193.102,10072348.87,7853345.463,17694892.35,5501567.496,128665.5037,26660391.92
CZE_33,250,35391448.84,22788106.03,12724333.32,27393479.12,15712429.51,9977158.849,20874504.48,8063855.293,8935755.908,45837848.31,10904845.04,318859.4812,93614412.16,35189819.52,22729117.84,12629342.71,25164239.53,19564786.07,42775252.49,10881571.79,223462.0432,90442412.45,4478752.659,2852954.61,1662910.124,13999930.75,10445062.55,23961529.52,6985638.931,153110.2351,35742553.18
CZE_33,500,41001687.98,26377481.89,14891700.01,31470692.74,17786012.21,11529102.22,24055446.4,8895900.343,10280799.21,53451874.46,13884294.13,365142.8626,103740881.6,40779262.18,26298779.01,14792179.94,29365271.14,22737042.18,50315719.24,13852526.27,253301.8559,99620525.61,5648646.46,3545881.489,2098049.596,16972250.43,12241410.99,28524451.77,8488939.814,170130.9538,41968512.74
CZE_33,1000,48136566.9,31107140.74,17029426.16,38488350.63,21700798.38,13882444.67,27825119.35,10600359.86,12304173.06,65756707.68,15427049.43,398370.2856,126698040.5,47743027.31,30962382.18,16780645.13,36003956.97,26535423.78,62074782.23,15390500.66,276537.2694,122264206.9,6331425.639,4029805.243,2331119.717,18457977.72,13341855.19,30787101.86,10291601.45,185579.9543,46631342.93
CZE_33,2500,57786318.84,37103924.8,20682394.04,44084011.95,24903708.97,15793105.16,32562845.91,12201761.3,14528082.59,78359387.79,17639401.8,489874.4899,150777033.6,57308967.02,36930350.9,20378616.12,40913800.7,31026867.42,73488611.58,17594716.47,315700.7876,145316382.2,7738408.844,4886758.597,2851650.247,23222838.77,15643284.74,38866123.5,11523384.1,220990.5511,57666092.79
CZE_33,5000,60404176.84,38102348,22301828.84,47530361.38,26924624.75,17368538.37,37014902.72,13914378.2,16259608.21,81098914.67,19409900.42,494717.886,160592919.8,60176400.76,38003129.18,22173271.58,44553912.29,35157098.45,76327218.84,19362981.3,370493.8413,154145643.2,7980211.018,5014616.303,2965594.714,26249551.71,18981590.66,43563783.49,13761970.2,259345.6898,65566663
CZE_33,10000,67154449.07,42790879.25,24363569.82,47762676.6,27080412.39,17439831.1,43937500.95,16907288.53,18625644.37,91467862.33,23347871.47,523351.6128,178522086.3,66603128.17,42587393.47,24015734.7,44790218.83,41703655.22,86257567.51,23303897.89,372426.1357,172513514.4,8395124.121,5263580.755,3131543.365,29591458.72,19988442.23,49579900.94,16855400.41,260698.2925,75089771.16
CZE_34,0,3481091.801,2209198.38,1271893.422,2633786.273,1487307.91,966212.256,1752327.582,649583.5698,797099.0856,4386113.855,779981.7742,45862.68534,8693050.116,3455056.904,2199759.173,1255297.731,2432329.164,1635865.333,4068194.497,776201.3254,30477.34851,8329930.075,401407.2595,246260.7755,155146.484,983706.7631,601107.2587,1584814.022,283756.8623,13100.97111,2283079.115
CZE_34,2,711846.4215,453292.5845,258608.6412,637192.3516,363992.2702,231876.1773,450112.2083,167686.0137,187972.8428,1108834.117,65558.37171,26747.25584,1959002.857,701326.149,450279.7883,252673.1497,552203.7569,385669.8007,960046.2119,64016.26133,16876.69551,1791738.319,0,0,0,0,0,0,0,0,0
CZE_34,5,4668557.637,2985286.339,1680276.177,3609087.641,2057240.113,1303285.67,1550943.308,574045.5281,685308.989,5397492.297,1073490.553,77995.55284,11441525.89,4629641.614,2969615.557,1651440.781,3321074.085,1347189.167,4873780.558,1065311.659,51367.43646,10823644.89,312729.4745,195818.2071,117709.3455,746821.8652,481799.8049,1253571.09,97710.31748,22273.85925,1730271.871
CZE_34,10,10586336.35,6726042.2,3857214.876,7800439.077,4417342.526,2837844.365,5383299.072,2003513.938,2490325.177,12427401.97,2666897.226,117646.302,25656956.12,10494240.07,6691003.575,3801881.461,7248839.062,5136119.732,11637099.67,2659075.16,78890.30205,24807033.86,1087538.156,676025.4928,411214.8676,2705001.922,1103722.462,4068907.237,748947.4086,44287.9145,6111049.053
CZE_34,20,17559280.29,11078674.47,6422757.349,12602872.76,7097386.455,4636165.01,8010680.886,2985755.624,3662084.258,20174696.62,4323499.297,157151.3836,42035452.16,17428660.9,11038849.65,6354840.39,11764811.63,7573959.177,18965519.96,4312032.024,107267.8714,40719638.46,2301628.039,1428390.085,896825.7781,5744616.444,3509686.974,8906086.323,1928810.798,67043.90842,13122719.44
CZE_34,40,24929837.69,15867668.42,9172730.827,18182346.98,10134715.93,6661288.416,12310611.83,4584469.055,5806133.349,30269986.84,6013827.354,199152.6808,61245822.58,24804133.62,15830710.97,9108544.012,17036456.24,11974326.96,28554740.67,5995121.352,136726.1767,59119660.55,3875478.549,2350277.325,1475317.181,9318710.663,5449801.084,14604680.9,3240133.638,89817.17166,21450759.41
CZE_34,50,27046706.77,17107214.93,10016389.55,20151820.5,11278302.65,7457451.53,14491976.33,5379736.486,6720357.544,34096006.01,6390962.067,209437.3413,67667457.82,26947846.22,17022409.53,9927175.98,18775834.27,14019963.9,32217455.3,6369173.435,147006.2106,65543185.26,4382532.647,2683795.451,1689781.019,10731839.92,6161399.505,16450098.86,3629418.871,98912.57463,24910667.07
CZE_34,100,33531992.79,21339339.3,12474775.78,26080447.08,14488442.84,9809833.561,22666881.25,8370576.801,10742453.12,48202529.53,7493488.425,246764.6434,88125651.84,33401004.82,21284133,12355381.73,24295438.55,21878518.38,45751601.74,7465728.366,176705.7659,85968238.02,6082696.633,3736246.59,2375466.099,15047115.07,9823350.546,24238521.36,4700563.1,120418.6699,35420399.15
CZE_34,250,44316885.03,28263099.45,16520670.64,33344375.05,18641697.22,12871683.02,33907198.41,12428825.17,15937673.41,66420282.73,9559137.879,301769.5702,115452297.3,44174789.86,28128833.79,16440655.52,31692851.01,33391553.66,63683618.74,9534932.08,219293.0277,111820757.2,8838674.061,5222573.235,3632971.008,20443174.07,16688099.05,36408839.32,5923733.566,152391.3965,50616074.76
CZE_34,500,52124863.4,33218282.34,19060323.09,39630937.41,22110647.66,15199391.13,39619434.99,14608559.85,18797566.85,79471416.83,11094318.7,334609.7142,141740625,51937134.41,33135911.66,18893222.21,37494168.71,38395366.57,76876714.81,11058552.04,238847.5237,137571388,11158473.85,6734119.008,4572887.185,26128953.21,23016312.24,47878857.91,7183041.442,167193.2668,65981274.93
CZE_34,1000,59140631.2,37399820.9,21740810.3,44406194.76,24717225.67,16764436.98,46126773.97,17052334.6,21571252.84,88118946.51,13024182.3,369917.5328,154784655.4,58936308.47,37310451.26,21625857.21,41290291.41,44572826.98,85566854.8,12983853.03,279052.6289,150139718.4,12623486.01,7550690.199,5051090.033,29517636.61,28564799.99,58082436.6,8654841.368,195336.8398,76865161.28
CZE_34,2500,65324743.05,40672236.62,24657278.91,55145364.4,30238200.14,21508309.68,49934831.58,18345270.17,23739775.95,103543311.7,14917813.97,401733.6014,185447000.5,65118359.38,40579425.38,24538934.01,51466278.29,48138019.75,98156039.73,14881982.17,304931.3232,180329391.1,16063359.34,9669323.654,6438924.273,37160188.95,32881700.48,68726328.49,10488734.82,213451.9266,95308478.93
CZE_34,5000,84735857.52,52818379.36,31917478.16,69036740.7,37869269.66,26568122.41,57314464.03,20890572.93,27687936.86,118971572.3,19585940.61,476996.3706,223770366.8,84453522.07,52697123.28,31756398.78,64435959.1,55814982.2,112573978.8,19538143.42,363828.2582,216929472.6,18304846.89,10756590.62,7548256.27,46461178.67,37963845.89,79342879.15,14172362.03,254679.7823,112074767.8
CZE_34,10000,99430298.71,62132830.15,37297468.56,77634897.33,42701892.98,29781154.69,67178678.19,24844644.19,31666843.84,144813575.5,21250230.22,521105.6229,266015210.1,99107481.18,61993755.02,37113726.16,72423688.4,64867216.56,137290905,21200009.33,398161.7276,257996557.2,20346064.28,12153614.88,8192449.405,52196095.93,43958358.18,96154454.11,15384637.81,278713.2101,132163869.4
CZE_35,0,2701093.607,1780208.181,920885.4264,2900510.81,1704310.387,983479.5255,2721202.224,1093959.872,1010083.941,5621713.034,255674.253,43759.75098,8622240.646,2680401.334,1772470.969,907930.3647,2636455.649,2527116.437,5163572.086,254639.3712,29064.35363,8127677.145,624225.0911,393970.6189,230254.4722,1048634.302,918100.936,1966735.238,102959.0441,12632.51753,2706551.891
CZE_35,2,586997.7406,385357.3098,200380.8028,584466.1268,333113.2109,211714.744,400469.8301,147878.2634,166974.373,999109.6951,11344.29235,26364.30917,1627267.299,575347.6738,382766.4625,194194.9992,498100.3934,347693.3537,857057.2581,11076.70911,16372.47355,1467047.457,0,0,0,0,0,0,0,0,0
CZE_35,5,2744053.61,1780605.514,966185.0201,2488603.678,1428081.673,887158.5352,1177867.575,433033.8285,503446.5411,3744393.866,226130.4553,73353.7846,6934460.469,2713917.066,1769012.193,945736.6286,2225078.818,1026454.384,3295798.465,224097.015,47777.2086,6434041.3,451119.6606,285780.9022,164099.4425,647021.557,427696.4497,1097112.66,20761.98301,21770.74495,1611597.508
CZE_35,10,6849845.398,4485631.408,2408261.144,6962832.857,4055126.597,2394493.623,2050271.275,756755.049,880507.0909,9579594.309,884842.7492,108573.9377,17752808.46,6789919.635,4461491.899,2372285.385,6372718.962,1798829.272,8789309.888,882234.1157,72583.469,16935351.07,1131094.874,714354.1501,422261.5241,1767702.126,894557.3781,2718513.682,160480.4251,42149.31889,4143745.695
CZE_35,20,12239016.71,8055045.672,4269926.905,12351651.92,7236685.592,4173646.388,10692599.06,4253732.863,4280701.204,22528065.12,1709717.442,147063.4572,35882413.95,12171812.14,8018954.086,4216166.22,11296015.51,10044987.75,20939704.45,1704473.642,101450.9533,34486374.76,3124145.304,1959584.184,1173334.001,5198611.615,5660570.936,10421594.98,706407.052,64203.65739,14295798.36
CZE_35,40,19104863.07,12523559.11,6598044.062,19383802.27,11297966.05,6677866.239,16129287.04,6345270.423,6519802.887,33771353.43,2310645.101,187930.9201,55099493.95,19031091.06,12490250.71,6525145.809,18087511.19,15211858.81,31234006.36,2305266.921,131904.8091,52601986.96,5518537.434,3444117.743,2061224.679,9468068.951,9405793.004,18632934.95,1437213.583,84808.09385,25419522.58
CZE_35,50,22285366.67,14614696.12,7653197.194,24022392.33,13959650.32,8257256.141,17246433.15,6780410.323,6981423.439,38211719.04,2463281.838,204759.5446,63581474.08,22099253.63,14556021.6,7551315.676,22345532.51,16316922.58,35432479.68,2456651.08,143102.9153,60555244.02,6234453.62,3879448.582,2355858.22,10424480.6,9829648.307,20205427.58,1614265.589,92450.02813,27806165.88
CZE_35,100,36173083.5,23927307.64,11954026.79,41525352.21,24220203.58,14263364.97,31380174.58,12364455.91,12672166.61,66229515.76,3067458.639,258658.729,105845643.6,36043858.34,23870326.51,11825979.93,38773415.66,29746124.74,62144365.8,3060359.528,187818.9153,100964167.2,10146671.86,6341333.092,3778179.841,17098117.63,12744100.39,29796007.87,1989178.152,120690.2347,41804860.56
CZE_35,250,60388930.19,41244445.25,19160499.4,83163868.98,50755424.11,25945826.43,103271644.8,40289736.63,40661585.26,191198875.3,3940896.057,365715.4244,259067388.9,60223558.81,41161146.26,19062412.55,74648017.03,96570877.86,176983758.9,3932234.02,255854.175,243257042.2,20489115.29,13009332,7479878.238,35753580.86,27561904.62,63219086.05,2705546.963,170793.9092,88328042.49
CZE_35,500,70429997.79,48485240.96,22186833.06,97538811.38,59134104.26,30592781.28,250463100.5,108104012.9,81017522.96,348001911.9,4635663.463,413529.4122,426545704,70176026.94,48274937.67,22086604.95,87672246.47,235546035.9,321827913.3,4625257.871,307496.4376,400058009.9,30353029.83,19756821.4,10908928.54,59233260.91,70441919.01,130335645.3,3106995.279,211666.1242,163274981.8
CZE_35,1000,80256257.56,54697143.34,25649310.99,108062096.6,66149478.93,35060978.59,311733718.7,135347778.4,92812185.93,437266640.6,4877347.662,465818.0164,521273911.3,80019376.84,54588381.91,25526196.74,99076137.36,293784348,406096373.7,4866539.434,358069.8702,486704349.5,36029447.2,23293534.16,12970626.46,68119842.5,78188452.84,147477272.7,3523145.617,250648.9108,186807038.1
CZE_35,2500,95764741.85,68835597.38,30166813.07,128961638.3,77279273.23,40313735.18,396704200.1,176112444,103832644.6,510384394.7,6423999.04,516044.4672,596513238.2,95520621.12,68697827.66,30022193.63,116330100.9,370605723.7,472341313.9,6408156.561,413436.2419,558150489.1,42730495.12,27351052.71,15313296.72,79186250.12,83717874.25,166573899.5,4648720.553,289405.3658,212624224.6
CZE_35,5000,106106230.9,71997149.97,34170511.34,139842208.4,84285919.65,44925699.61,436903630.2,178400970.6,105188713.8,548151500,6554890.204,557519.8266,631024066.5,105805303.6,71856400.68,34008744.93,125782852.1,396796118.1,506451835.8,6540893.22,440491.9647,589000331.1,47588904.44,30525988.33,17062916.11,87862289.85,87387649.38,172139059.3,4745471.251,308344.3829,223052805.8
CZE_35,10000,109031510.9,73728140.93,35303369.92,140611897.6,84395715.08,45935990.97,440142822.9,195860593.1,108644209.8,571153158.2,6612325.238,636256.168,671714489.1,108705859,73576481.15,35129377.88,127007516.5,410265299.1,514461203.3,6599285.822,497117.5373,614666123.9,49855253.07,31991374.39,17863878.68,89074107.61,91088891.21,172604519.8,4789185.639,347982.2714,226991015.2
CZE_36,0,2318434.091,1532009.416,786424.675,2295231.004,1329746.583,800227.215,2506308.485,959204.2874,1080053.485,4801539.489,240533.588,34767.80863,7395274.977,2301594.596,1525552.958,776041.6386,2093820.036,2388619.531,4482439.567,239727.1209,23292.07763,7047053.362,477396.189,303943.3385,173452.8505,832983.3615,801054.1476,1634037.509,90580.86744,10334.91542,2212349.481
CZE_36,2,437926.3728,289364.6399,148996.1961,404327.0457,230045.239,147520.1725,294606.66,107280.0671,122190.3393,696785.4008,10262.72842,19697.92902,1180289.559,429329.2902,287136.3709,144064.1175,340512.9952,254880.7385,597488.9246,10036.18132,12121.75257,1063347.75,0,0,0,0,0,0,0,0,0
CZE_36,5,2332573.184,1527740.501,795257.4531,2213816.062,1259283.21,799755.08,2361801.721,878343.432,1008887.233,4586561.022,323881.4281,59340.42246,7646624.94,2303448.289,1519970.74,782272.5757,1994079.837,2156045.769,4229497.102,322492.8327,39234.39317,7226381.466,400730.4892,255605.9832,146076.7423,516547.3735,358836.0037,883343.7428,17078.62643,18406.36156,1352012.865
CZE_36,10,6244751.423,4102603.828,2141048.175,5681587.805,3261124.228,1996506.512,7323188.247,2774536.559,3249372.89,12975702.53,965538.4284,88965.01401,19639492.78,6208112.121,4084390.449,2122519.379,5235918.09,6993011.977,12278721.51,963567.245,60094.26277,18880216.82,1026745.224,656021.0986,371552.0669,1593794.857,1473500.769,3204827.903,238090.1383,35668.51749,4624834.102
CZE_36,20,11016900.8,7222333.535,3785039.395,9709925.299,5600659.073,3427335.933,13137095.22,5004062.241,5818008.624,22743547.23,1471944.815,123139.3704,34806400.53,10954185.64,7195096.901,3747682.181,9053497.88,12765252.39,21629077.94,1468407.063,85590.67778,33676970.57,2148838.849,1361744.668,782877.8965,4156099.387,4593982.832,8670630.876,707547.6367,53482.31169,11333479.49
CZE_36,40,17708461.06,11626227.49,6008976.214,17032028.72,9887899.561,5940681.755,20127193.24,7782334.085,8704755.578,37446430.11,2020536.727,157018.7474,56854436.03,17585496.83,11595824.88,5938566.315,15817514.76,19526425.7,35710606.63,2016633.586,112251.6431,54949056.72,3490752.919,2213697.672,1277693.169,7081803.381,8782270.997,15823609.3,1138376.598,73554.511,20584684.13
CZE_36,50,20779351.95,13746438.03,6998479.57,20402295.24,11828111.41,6991312.232,22578754.87,8637665.545,9939905.705,42902856.29,2104441.454,170598.2952,65130098.94,20617350.94,13715256.11,6960356.802,18650395.97,21951747.81,40951009.69,2100107.488,120049.8647,62799367.15,4144184.648,2634592.161,1503878.842,8295609.22,9702698.358,17917321.03,1249807.992,78892.20532,23164240.9
CZE_36,100,32802454.27,22064699.08,10866903.25,36706737.57,21288603.28,12252325,36370939.32,14130778.71,15264042.6,70793945.32,2564431.329,213559.6925,106399916.1,32689483.21,22014490.48,10807997.8,33657144.73,34694190.39,67887388.87,2560423.385,151945.1155,101678647.7,8136990.145,5171072.233,3013174.633,14856626.85,14760912.26,30175987.73,1612897.139,102144.1436,39244333.14
CZE_36,250,44733180.08,29978065.73,14701622.14,56980319.21,34019834.89,19004021.32,54286734.72,21234805.05,22095443.8,110224594.8,3332636.498,271227.4912,156177059.8,44422638.06,29919294.42,14569289.51,51919056.04,51234509.65,103120357.1,3324528.753,200303.7519,149289297.9,17307583.78,10799373.29,6404773.185,29052689.23,25578825.63,55146548.04,2098248.78,134999.4118,71651047.2
